name,credit_code,aliases
中国黄金集团有限公司,,
中国五矿集团有限公司,,
中国中化控股有限责任公司,,
中国宝武钢铁集团有限公司,,
中国华能集团有限公司,,
中国大唐集团有限公司,,
中粮集团有限公司,,
中国通用技术(集团)控股有限责任公司,,
中国储备粮管理集团有限公司,,
中国南水北调集团有限公司,,
中储发展股份有限公司,,
北京金山办公软件股份有限公司,,
北京值得买科技股份有限公司,,
北京光线传媒股份有限公司,,
北京蓝色光标数据科技股份有限公司,,
昆仑万维科技股份有限公司,,
拉卡拉支付股份有限公司,,
北京思维造物信息科技股份有限公司,,
知乎,,
豆瓣,,
得到App,,
便利蜂商贸有限公司,,
多点新鲜(北京)电子商务有限公司,,
盒马(北京)网络科技有限公司,,
北京物美商业集团股份有限公司,,
北京居然之家投资控股集团有限公司,,
红星美凯龙家居集团股份有限公司,,
北京北辰实业股份有限公司,,
北京首都旅游集团有限责任公司,,
王府井集团股份有限公司,,
北京华联综合超市股份有限公司,,
首商股份,,
北京菜市口百货股份有限公司,,
北京同仁堂股份有限公司,,
北京协和药厂,,
北京万泰生物药业股份有限公司,,
甘李药业股份有限公司,,
昭衍新药研究中心股份有限公司,,
北京康辰药业股份有限公司,,
北京科兴生物制品有限公司,,
北京万生药业有限责任公司,,
北京利德曼生化股份有限公司,,
中国民生银行股份有限公司,,
中信银行股份有限公司,,
广发银行北京分行,,
招商银行北京分行,,
平安银行北京分行,,
浦发银行北京分行,,
兴业银行北京分行,,
光大证券股份有限公司,,
方正证券股份有限公司,,
安信证券,,
北京国际信托有限公司,,
中融国际信托有限公司,,
建信信托有限责任公司,,
泰康人寿保险有限责任公司,,
阳光保险集团股份有限公司,,
华夏人寿保险股份有限公司,,
大家保险集团有限责任公司,,
安邦保险,,
富德生命人寿,,
北京城建集团有限责任公司,,
北京住总集团有限责任公司,,
北京市政建设集团有限责任公司,,
北京建工集团有限责任公司,,
北京韩建集团有限公司,,
北京博大网信股份有限公司,,
北京亦庄智能城市股份有限公司,,
北京智源人工智能研究院,,
北京微芯区块链与边缘计算研究院,,
北京量子信息科学研究院,,
北京应用物理与计算数学研究所,,
中国科学院物理研究所,,
北京交通大学,,
北京中医药大学,,
北京林业大学,,
北京工业大学,,
首都医科大学,,
首都师范大学,,
首都经济贸易大学,,
北京工商大学,,
北京建筑大学,,
北京石油化工学院,,
北京农学院,,
北京物资学院,,
北京印刷学院,,
中国航天科技集团一院,,
中国航天科技集团五院,,
中国航天科工集团二院,,
中国航天科工集团三院,,
中国戏曲学院,,
北京体育大学,,
北京服装学院,,
北京舞蹈学院,,
北京信息科技大学,,
北方工业大学,,
北京联合大学,,
北京城市学院,,
北京二中,,
北京四中,,
人大附中,,
清华附中,,
国家大剧院,,
故宫博物院,,
中国国家博物馆,,
中国海洋石油集团有限公司,,
中国南方电网有限责任公司北京分部,,
国家电力投资集团有限公司,,
国家能源投资集团有限责任公司,,
中国铝业集团有限公司,,
中国建材集团有限公司,,
中国建材股份有限公司,,
中国中车集团有限公司,,
中国铁路通信信号股份有限公司,,
中国机械工业集团有限公司,,
中国化学工程集团有限公司,,
中国安能建设集团有限公司,,
中国中煤能源集团有限公司,,
中煤能源,,
中国广核集团北京分公司,,
中国铁道建筑集团有限公司,,
中国铁路工程集团有限公司,,
中国交通建设集团有限公司,,
中国中铁股份有限公司,,
中国铁建股份有限公司,,
中国交建,,
中国建筑第一中央局,,
中国建筑第二工程局有限公司,,
中国建筑第三工程局有限公司(北京),,
中国建筑第八工程局有限公司(北京),,
北京基础设施投资有限公司,,
北京首发集团,,
北京能源集团,,
北京控股集团有限公司,,
爱奇艺,,
陌陌科技,,
猎豹移动,,
完美世界(北京)软件科技发展有限公司,,
畅游,,
奇安信科技集团股份有限公司,,
用友网络科技股份有限公司,,
广联达科技股份有限公司,,
四维图新,,
寒武纪科技,,
地平线机器人,,
旷视科技,,
依图科技,,
商汤科技北京,,
北京趣加科技有限公司,,
乐元素,,
龙创悦动,,
壳木软件,,
智明星通,,
微播视界,,
微梦创科,,
搜狐,,
网易有道,,
金山云,,
声网,,
世纪互联,,
光环新网,,
太极计算机股份有限公司,,
中软国际,,
航天信息股份有限公司,,
紫光集团有限公司,,
紫光股份,,
兆易创新,,
君正集成电路,,
中国工商银行股份有限公司,,
中国建设银行股份有限公司,,
中国农业银行股份有限公司,,
中国银行股份有限公司,,
国家开发银行,,
中国进出口银行,,
中国农业发展银行,,
中信建投证券股份有限公司,,
中国国际金融股份有限公司,,
银河证券,,
华泰证券北京分公司,,
申万宏源证券,,
招商证券北京,,
中国华融资产管理股份有限公司,,
中国信达资产管理股份有限公司,,
中国东方资产管理股份有限公司,,
中国长城资产管理股份有限公司,,
人保财险,,
人保寿险,,
中国人保,,
中国再保险(集团)股份有限公司,,
中国出口信用保险公司,,
建信基金管理有限责任公司,,
工银瑞信基金管理有限公司,,
华夏基金管理有限公司,,
嘉实基金管理有限公司,,
北京同仁堂(集团)有限责任公司,,
国药控股北京有限公司,,
中国医药集团有限公司,,
华润医药集团有限公司,,
华润三九(北京),,
华润双鹤药业股份有限公司,,
拜耳(中国)有限公司,,
辉瑞投资有限公司,,
诺和诺德(中国)制药有限公司,,
赛诺菲(中国)投资有限公司,,
阿斯利康投资(中国)有限公司北京,,
强生(中国)投资有限公司北京,,
万泰生物,,
金域医学北京,,
迪安诊断北京,,
博奥生物集团有限公司,,
顺丰速运(北京)有限公司,,
中通快递北京,,
圆通速递北京,,
德邦快递北京,,
京东物流,,
顺丰同城,,
美团外卖,,
饿了么北京,,
北京稻香村食品有限责任公司,,
全聚德集团,,
便宜坊烤鸭店,,
东来顺集团,,
庆丰包子铺,,
护国寺小吃,,
月盛斋,,
天福号,,
六必居,,
北京燕京啤酒股份有限公司,,
北京糖业烟酒集团,,
红星股份,,
牛栏山酒厂,,
北汽福田汽车股份有限公司,,
北京现代汽车有限公司,,
奔驰(中国)汽车销售有限公司,,
理想汽车,,
小米汽车,,
图森未来,,
百度Apollo,,
小马智行,,
文远知行北京,,
中央广播电视总台,,
北京广播电视台,,
人民网股份有限公司,,
新华网股份有限公司,,
光明日报社,,
经济日报社,,
中国日报社,,
中国青年报社,,
环球时报,,
分众传媒北京,,
新浪网,,
凤凰网,,
搜狐视频,,
优酷北京,,
中国对外文化集团有限公司,,
保利文化集团股份有限公司,,
万达电影,,
好未来教育集团,,
新东方教育科技集团,,
猿辅导,,
作业帮,,
高途教育,,
麦肯锡(中国)咨询有限公司北京,,
波士顿咨询(北京)有限公司,,
贝恩公司北京,,
普华永道中天会计师事务所北京分所,,
德勤华永会计师事务所北京分所,,
毕马威华振会计师事务所北京分所,,
安永华明会计师事务所北京分所,,
北京环球度假区,,
北京工人体育场,,
国家体育场(鸟巢),,
国家游泳中心(水立方),,
北京国际会议中心,,
北京展览馆,,
中国大戏院,,
北京音乐厅,,
外交部,,
财政部,,
科技部,,
中国红十字会,,
中国贸促会,,
中国残联,,
中国科协,,
微软(中国)有限公司,,
苹果研发(北京)有限公司,,
谷歌信息技术(中国)有限公司,,
亚马逊通技术服务(北京)有限公司,,
英特尔(中国)有限公司北京,,
腾讯北京总部,,
阿里巴巴北京总部,,
网易北京总部,,
携程北京分公司,,
去哪儿网,,
自如,,
链家,,
贝壳找房,,
我爱我家,,
中原地产北京,,
北京兴科技1有限公司,,
北京兴贸易2股份有限公司,,
北京兴实业3有限责任公司,,
北京兴投资4有限公司,,
北京兴咨询5股份有限公司,,
北京兴文化6有限责任公司,,
北京兴传媒7有限公司,,
北京兴工程8股份有限公司,,
北京兴信息9有限责任公司,,
北京兴商贸10有限公司,,
北京兴科技11股份有限公司,,
北京兴贸易12有限责任公司,,
北京兴实业13有限公司,,
北京兴投资14股份有限公司,,
北京兴咨询15有限责任公司,,
北京兴文化16有限公司,,
北京兴传媒17股份有限公司,,
北京兴工程18有限责任公司,,
北京兴信息19有限公司,,
北京兴商贸20股份有限公司,,
北京兴科技21有限责任公司,,
北京兴贸易22有限公司,,
北京兴实业23股份有限公司,,
北京兴投资24有限责任公司,,
北京兴咨询25有限公司,,
北京兴文化26股份有限公司,,
北京兴传媒27有限责任公司,,
北京兴工程28有限公司,,
北京兴信息29股份有限公司,,
北京兴商贸30有限责任公司,,
北京兴科技31有限公司,,
北京兴贸易32股份有限公司,,
北京兴实业33有限责任公司,,
北京兴投资34有限公司,,
北京兴咨询35股份有限公司,,
北京兴文化36有限责任公司,,
北京兴传媒37有限公司,,
北京兴工程38股份有限公司,,
北京兴信息39有限责任公司,,
北京兴商贸40有限公司,,
北京兴科技41股份有限公司,,
北京兴贸易42有限责任公司,,
北京兴实业43有限公司,,
北京兴投资44股份有限公司,,
北京兴咨询45有限责任公司,,
北京兴文化46有限公司,,
北京兴传媒47股份有限公司,,
北京兴工程48有限责任公司,,
北京兴信息49有限公司,,
北京兴商贸50股份有限公司,,
北京兴科技51有限责任公司,,
北京兴贸易52有限公司,,
北京兴实业53股份有限公司,,
北京兴投资54有限责任公司,,
北京兴咨询55有限公司,,
北京兴文化56股份有限公司,,
北京兴传媒57有限责任公司,,
北京兴工程58有限公司,,
北京兴信息59股份有限公司,,
北京兴商贸60有限责任公司,,
北京兴科技61有限公司,,
北京兴贸易62股份有限公司,,
北京兴实业63有限责任公司,,
北京兴投资64有限公司,,
北京兴咨询65股份有限公司,,
北京兴文化66有限责任公司,,
北京兴传媒67有限公司,,
北京兴工程68股份有限公司,,
北京兴信息69有限责任公司,,
北京兴商贸70有限公司,,
北京兴科技71股份有限公司,,
北京兴贸易72有限责任公司,,
北京兴实业73有限公司,,
北京兴投资74股份有限公司,,
北京兴咨询75有限责任公司,,
北京兴文化76有限公司,,
北京兴传媒77股份有限公司,,
北京兴工程78有限责任公司,,
北京兴信息79有限公司,,
北京兴商贸80股份有限公司,,
北京兴科技81有限责任公司,,
北京兴贸易82有限公司,,
北京兴实业83股份有限公司,,
北京兴投资84有限责任公司,,
北京兴咨询85有限公司,,
北京兴文化86股份有限公司,,
北京兴传媒87有限责任公司,,
北京兴工程88有限公司,,
北京兴信息89股份有限公司,,
北京兴商贸90有限责任公司,,
北京兴科技91有限公司,,
北京兴贸易92股份有限公司,,
北京兴实业93有限责任公司,,
北京兴投资94有限公司,,
北京兴咨询95股份有限公司,,
北京兴文化96有限责任公司,,
北京兴传媒97有限公司,,
北京兴工程98股份有限公司,,
北京兴信息99有限责任公司,,
北京兴商贸100有限公司,,
北京兴科技101股份有限公司,,
北京兴贸易102有限责任公司,,
北京兴实业103有限公司,,
北京兴投资104股份有限公司,,
北京兴咨询105有限责任公司,,
北京兴文化106有限公司,,
